word_en,word_pt,polarity
TOLERATED,Tolerado;Tolerada;Toleradas;Tolerados,-1
TOLERATES,Toleras;Tolero;Toleros;Tolera,-1
TOLERATING,Toleranda;Tolerando;Tolerandos;Tolerandas,-1
TOLERATION,TOLERÂNCIAs;TOLERÂNCIA,-1
TORTUOUS,TORTUOSO;TORTUOSOs,-1
TORTUOUSLY,Tortuosamentes;Tortuosamente,-1
TRAGEDIES,Tragédias;Tragédiass,-1
TRAGEDY,TRAGÉDIA;TRAGÉDIAs,-1
TRAGIC,TRÁGICOs;TRÁGICO,-1
TRAGICALLY,Tragicamente;Tragicamentes,-1
TRANSPARENCY,TRANSPARÊNCIA;TRANSPARÊNCIAs,1
TRAUMATIC,TRAUMÁTICOs;TRAUMÁTICO,-1
TREMENDOUS,Tremendas;Tremenda;Tremendo;Tremendos,1
TREMENDOUSLY,Tremendamente;Tremendamentes,1
TROUBLE,DIFICULDADE;DIFICULDADEs,-1
TROUBLED,Perturbadas;Perturbados;Perturbado;Perturbada,-1
TROUBLES,Problemass;Problemas,-1
TURBULENCE,TURBULÊNCIAs;TURBULÊNCIA,-1
TURMOIL,Turbulêncios;Turbulêncio;Turbulências;Turbulência,-1
UNABLE,IMPOSSÍVEL;IMPOSSÍVELs,-1
UNACCEPTABLE,INACEITÁVELs;INACEITÁVEL,-1
UNACCEPTABLY,Inaceitavelmentes;Inaceitavelmente,-1
UNACCOUNTED,Não contabilizadas;Não contabilizado;Não contabilizada;Não contabilizados,-1
UNANNOUNCED,Sem aviso prévia;Sem aviso prévio;Sem aviso prévias;Sem aviso prévios,-1
UNANTICIPATED,Imprevista;Imprevistas;Imprevisto;Imprevistos,-1
UNAPPROVED,Não aprovados;Não aprovado;Não aprovada;Não aprovadas,-1
UNATTRACTIVE,Pouco atraente;Pouco atraentes,-1
UNAUTHORIZED,NÃO AUTORIZADOs;NÃO AUTORIZADO,-1
UNAVAILABILITY,Indisponibilidades;Indisponibilidade,-1
UNAVAILABLE,INDISPONÍVELs;INDISPONÍVEL,-1
UNAVOIDABLE,INEVITÁVEL;INEVITÁVELs,-1
UNAVOIDABLY,Inevitavelmentes;Inevitavelmente,-1
UNAWARE,Inconsciente;Inconscientes,-1
UNCOLLECTABLE,Incontável;Incontávels,-1
UNCOLLECTED,Não coletado;Não coletados;Não coletadas;Não coletada,-1
UNCOLLECTIBILITY,Incollectibilidade;Incollectibilidades,-1
UNCOLLECTIBLE,Incollectívels;Incollectível,-1
UNCOLLECTIBLES,Não colecionáveiss;Não colecionáveis,-1
UNCOMPETITIVE,Não competitivas;Não competitivo;Não competitiva;Não competitivos,-1
UNCOMPLETED,Incompletas;Incompleta;Incompletos;Incompleto,-1
UNCONSCIONABLE,Indepcionávels;Indepcionável,-1
UNCONSCIONABLY,Inconscientemente;Inconscientementes,-1
UNCONTROLLABLE,INCONTROLÁVELs;INCONTROLÁVEL,-1
UNCONTROLLABLY,Incontrolavelmente;Incontrolavelmentes,-1
UNCONTROLLED,DESCONTROLADOs;DESCONTROLADO,-1
UNCORRECTED,Não corrigido;Não corrigidos;Não corrigidas;Não corrigida,-1
UNCOVER,DESCOBRIR;DESCOBRIRs,-1
UNCOVERED,DESCOBERTO;DESCOBERTOs,-1
UNCOVERING,Descobrindos;Descobrindo;Descobrindas;Descobrinda,-1
UNCOVERS,Descobres;Descobre,-1
UNDELIVERABLE,Não entregue;Não entregues,-1
UNDELIVERED,NÃO ENTREGUE;NÃO ENTREGUEs,-1
UNDERCAPITALIZED,Subcapitalizados;Subcapitalizadas;Subcapitalizada;Subcapitalizado,-1
UNDERCUT,Undercuts;Undercut,-1
UNDERCUTS,Undercuts;Undercutss,-1
UNDERCUTTING,Subcotaçãa;Subcotaçãas;Subcotação;Subcotaçãos,-1
UNDERESTIMATE,SUBESTIMAR;SUBESTIMARs,-1
UNDERESTIMATED,Subestimados;Subestimada;Subestimado;Subestimadas,-1
UNDERESTIMATES,Subestimados;Subestimadoss,-1
UNDERESTIMATING,Subestimanda;Subestimandos;Subestimandas;Subestimando,-1
UNDERESTIMATION,Subestimação;Subestimaçãos;Subestimaçãas;Subestimaçãa,-1
UNDERFUNDED,Subfinanciada;Subfinanciadas;Subfinanciados;Subfinanciado,-1
UNDERINSURED,Sub -segura;Sub -seguras;Sub -seguros;Sub -seguro,-1
UNDERMINE,Minar;Minars,-1
UNDERMINED,Prejudicados;Prejudicadas;Prejudicada;Prejudicado,-1
UNDERMINES,Prejudicos;Prejudicas;Prejudica;Prejudico,-1
UNDERMINING,Prejudicandas;Prejudicando;Prejudicandos;Prejudicanda,-1
UNDERPAID,MAL PAGOs;MAL PAGO,-1
UNDERPAYMENT,Pagamento insuficientes;Pagamento insuficiente,-1
UNDERPAYMENTS,Pagamentos insuficientes;Pagamentos insuficientess,-1
UNDERPAYS,Paios;Paioss,-1
UNDERPERFORM,Baixo desempenhas;Baixo desempenho;Baixo desempenha;Baixo desempenhos,-1
UNDERPERFORMANCE,Baixo desempenhas;Baixo desempenho;Baixo desempenha;Baixo desempenhos,-1
UNDERPERFORMED,Com baixo desempenho;Com baixo desempenhas;Com baixo desempenha;Com baixo desempenhos,-1
UNDERPERFORMING,Com baixo desempenho;Com baixo desempenhas;Com baixo desempenha;Com baixo desempenhos,-1
UNDERPERFORMS,Underperforms;Underperformss,-1
UNDERPRODUCED,Subproduzido;Subproduzidas;Subproduzidos;Subproduzida,-1
UNDERPRODUCTION,SUBPRODUÇÃO;SUBPRODUÇÃOs,-1
UNDERREPORTING,Subnotificação;Subnotificaçãas;Subnotificaçãa;Subnotificaçãos,-1
UNDERSTATE,Subestimars;Subestimar,-1
UNDERSTATED,Discretas;Discreto;Discreta;Discretos,-1
UNDERSTATEMENT,Eufemismas;Eufemisma;Eufemismo;Eufemismos,-1
UNDERSTATEMENTS,Eufemismas;Eufemisma;Eufemismo;Eufemismos,-1
UNDERSTATES,Subestadoss;Subestados,-1
UNDERSTATING,Subestimação;Subestimaçãos;Subestimaçãas;Subestimaçãa,-1
UNDERUTILIZATION,Underutilizaçãos;Underutilização;Underutilizaçãas;Underutilizaçãa,-1
UNDERUTILIZED,Subutilizada;Subutilizados;Subutilizado;Subutilizadas,-1
UNDESIRABLE,INDESEJÁVELs;INDESEJÁVEL,-1
UNDESIRED,Indesejados;Indesejada;Indesejado;Indesejadas,-1
UNDETECTED,Não detectada;Não detectados;Não detectadas;Não detectado,-1
UNDETERMINED,INDETERMINADOs;INDETERMINADO,-1
UNDISCLOSED,Não revelado;Não revelados;Não revelada;Não reveladas,-1
UNDOCUMENTED,Sem documentoss;Sem documentos,-1
UNDUE,Indevidos;Indevidas;Indevido;Indevida,-1
UNDULY,INDEVIDAMENTE;INDEVIDAMENTEs,-1
UNECONOMIC,Não econômico;Não econômica;Não econômicos;Não econômicas,-1
UNECONOMICAL,Não econômico;Não econômica;Não econômicos;Não econômicas,-1
UNECONOMICALLY,Não econômico;Não econômica;Não econômicos;Não econômicas,-1
UNEMPLOYED,Desempregadas;Desempregados;Desempregado;Desempregada,-1
UNEMPLOYMENT,DESEMPREGO;DESEMPREGOs,-1
UNETHICAL,Antiéticos;Antiética;Antiéticas;Antiético,-1
UNETHICALLY,Antiética;Antiéticas;Antiético;Antiéticos,-1
UNEXCUSED,Sem justiça;Sem justiços;Sem justiças;Sem justiço,-1
UNEXPECTED,INESPERADOs;INESPERADO,-1
UNEXPECTEDLY,Inesperadamente;Inesperadamentes,-1
UNFAIR,INJUSTOs;INJUSTO,-1
UNFAIRLY,Injustamente;Injustamentes,-1
UNFAVORABILITY,Desfavorabilidade;Desfavorabilidades,-1
UNFAVORABLE,DESFAVORÁVEL;DESFAVORÁVELs,-1
UNFAVORABLY,Desfavorável;Desfavorávels,-1
UNFAVOURABLE,DESFAVORÁVEL;DESFAVORÁVELs,-1
UNFEASIBLE,Invasívels;Invasível,-1
UNFIT,Impróprias;Imprópria;Impróprio;Impróprios,-1
UNFITNESS,Inaptidãas;Inaptidãos;Inaptidão;Inaptidãa,-1
UNFORESEEABLE,IMPREVISÍVELs;IMPREVISÍVEL,-1
UNFORESEEN,Imprevista;Imprevistas;Imprevisto;Imprevistos,-1
UNFORSEEN,Imprevista;Imprevistas;Imprevisto;Imprevistos,-1
UNFORTUNATE,INFELIZs;INFELIZ,-1
UNFORTUNATELY,INFELIZMENTE;INFELIZMENTEs,-1
UNFOUNDED,Infundada;Infundados;Infundadas;Infundado,-1
UNFRIENDLY,HOSTILs;HOSTIL,-1
UNFULFILLED,Não realizadas;Não realizado;Não realizados;Não realizada,-1
UNFUNDED,Não financiado;Não financiados;Não financiada;Não financiadas,-1
UNINSURED,Sem segura;Sem seguro;Sem seguros;Sem seguras,-1
UNINTENDED,Não intencional;Não intencionals,-1
UNINTENTIONAL,Não intencional;Não intencionals,-1
UNINTENTIONALLY,Involuntariamentes;Involuntariamente,-1
UNJUST,INJUSTOs;INJUSTO,-1
UNJUSTIFIABLE,INJUSTIFICÁVEL;INJUSTIFICÁVELs,-1
UNJUSTIFIABLY,Injustificadamentes;Injustificadamente,-1
UNJUSTIFIED,Injustificado;Injustificadas;Injustificados;Injustificada,-1
UNJUSTLY,Injustamente;Injustamentes,-1
UNKNOWING,Desconhecido;Desconhecidos;Desconhecidas;Desconhecida,-1
UNKNOWINGLY,Sem sabers;Sem saber,-1
UNLAWFUL,ILEGALs;ILEGAL,-1
UNLAWFULLY,Ilegalmente;Ilegalmentes,-1
UNLICENSED,SEM LICENÇA;SEM LICENÇAs,-1
UNLIQUIDATED,Nãas;Nãos;Nãa;Não,-1
UNMARKETABLE,Não -mercadas;Não -mercado;Não -mercados;Não -mercada,-1
UNMATCHED,INCOMPARÁVEL;INCOMPARÁVELs,1
UNMERCHANTABLE,INEGOCIÁVELs;INEGOCIÁVEL,-1
UNMERITORIOUS,Imereecidas;Imereecido;Imereecidos;Imereecida,-1
UNNECESSARILY,Desnecessariamente;Desnecessariamentes,-1
UNNECESSARY,DESNECESSÁRIO;DESNECESSÁRIOs,-1
UNNEEDED,Desnecessários;Desnecessárias;Desnecessária;Desnecessário,-1
UNOBTAINABLE,Incatível;Incatívels,-1
UNOCCUPIED,DESOCUPADO;DESOCUPADOs,-1
UNPAID,Não remunerados;Não remuneradas;Não remunerado;Não remunerada,-1
UNPARALLELED,INIGUALÁVEL;INIGUALÁVELs,1
UNPERFORMED,Não desempenhos;Não desempenhas;Não desempenha;Não desempenho,-1
UNPLANNED,Não planejada;Não planejados;Não planejado;Não planejadas,-1
UNPOPULAR,IMPOPULARs;IMPOPULAR,-1
UNPREDICTABILITY,Imprevisibilidade;Imprevisibilidades,-1
UNPREDICTABLE,IMPREVISÍVELs;IMPREVISÍVEL,-1
UNPREDICTABLY,Imprevisivelmentes;Imprevisivelmente,-1
UNPREDICTED,Imprevisívels;Imprevisível,-1
UNPRODUCTIVE,IMPRODUTIVOs;IMPRODUTIVO,-1
UNPROFITABILITY,Não lucrativos;Não lucrativo;Não lucrativa;Não lucrativas,-1
UNPROFITABLE,Não lucrativos;Não lucrativo;Não lucrativa;Não lucrativas,-1
UNQUALIFIED,Não qualificados;Não qualificada;Não qualificadas;Não qualificado,-1
UNREALISTIC,Irrealista;Irrealistas;Irrealisto;Irrealistos,-1
UNREASONABLE,Irracional;Irracionals,-1
UNREASONABLENESS,Irracionalidades;Irracionalidade,-1
UNREASONABLY,Irracionalmentes;Irracionalmente,-1
UNRECEPTIVE,Não receptivo;Não receptivos;Não receptiva;Não receptivas,-1
UNRECOVERABLE,Irrecuperável;Irrecuperávels,-1
UNRECOVERED,Não recuperado;Não recuperadas;Não recuperados;Não recuperada,-1
UNREIMBURSED,Não reembolsados;Não reembolsadas;Não reembolsado;Não reembolsada,-1
UNRELIABLE,NÃO CONFIÁVELs;NÃO CONFIÁVEL,-1
UNREMEDIED,Não consumido;Não consumidos;Não consumidas;Não consumida,-1
UNREPORTED,Não relatados;Não relatado;Não relatada;Não relatadas,-1
UNRESOLVED,Não resolvidos;Não resolvida;Não resolvidas;Não resolvido,-1
UNREST,AGITAÇÃO;AGITAÇÃOs,-1
UNSAFE,INSEGURO;INSEGUROs,-1
UNSALABLE,Insalável;Insalávels,-1
UNSALEABLE,Insegura;Inseguros;Inseguro;Inseguras,-1
UNSATISFACTORY,Insatisfatório;Insatisfatória;Insatisfatórios;Insatisfatórias,-1
UNSATISFIED,INSATISFEITOs;INSATISFEITO,-1
UNSAVORY,Desagradável;Desagradávels,-1
UNSCHEDULED,Não programada;Não programadas;Não programado;Não programados,-1
UNSELLABLE,Inalentável;Inalentávels,-1
UNSOLD,Não vendido;Não vendidos;Não vendida;Não vendidas,-1
UNSOUND,Doentia;Doentio;Doentias;Doentios,-1
UNSTABILIZED,Não sabilizada;Não sabilizadas;Não sabilizado;Não sabilizados,-1
UNSTABLE,INSTÁVELs;INSTÁVEL,-1
UNSUBSTANTIATED,Não fundamentados;Não fundamentada;Não fundamentado;Não fundamentadas,-1
UNSUCCESSFUL,Malsucedidas;Malsucedida;Malsucedido;Malsucedidos,-1
UNSUCCESSFULLY,Sem sucessas;Sem sucessos;Sem sucessa;Sem sucesso,-1
UNSUITABILITY,Inadequaçãas;Inadequaçãa;Inadequação;Inadequaçãos,-1
UNSUITABLE,Inadequada;Inadequados;Inadequadas;Inadequado,-1
UNSUITABLY,Inadequada;Inadequados;Inadequadas;Inadequado,-1
UNSUITED,Não adequados;Não adequada;Não adequadas;Não adequado,-1
UNSURE,Insegura;Inseguros;Inseguro;Inseguras,-1
UNSURPASSED,Insuperávels;Insuperável,1
UNSUSPECTED,Sem suspender;Sem suspenders,-1
UNSUSPECTING,Desavisados;Desavisadas;Desavisado;Desavisada,-1
UNSUSTAINABLE,Insustentável;Insustentávels,-1
UNTENABLE,INSUSTENTÁVEL;INSUSTENTÁVELs,-1
UNTIMELY,Prematuros;Prematura;Prematuras;Prematuro,-1
UNTRUSTED,Não confiávels;Não confiável,-1
UNTRUTH,Mentira;Mentiro;Mentiras;Mentiros,-1
UNTRUTHFUL,Inversãas;Inversãos;Inversãa;Inversão,-1
UNTRUTHFULLY,Invertidamente;Invertidamentes,-1
UNTRUTHFULNESS,Inversãas;Inversãos;Inversãa;Inversão,-1
UNTRUTHS,Mentirass;Mentiras,-1
UNUSABLE,INUTILIZÁVELs;INUTILIZÁVEL,-1
UNWANTED,Indesejados;Indesejada;Indesejado;Indesejadas,-1
UNWARRANTED,Injustificado;Injustificadas;Injustificados;Injustificada,-1
UNWELCOME,Indesejável;Indesejávels,-1
UNWILLING,Não querers;Não querer,-1
UNWILLINGNESS,Falta de vontade;Falta de vontades,-1
UPSET,CHATEADO;CHATEADOs,-1
UPTURN,Para cimas;Para cima;Para cimo;Para cimos,1
UPTURNS,Recutaçãa;Recutação;Recutaçãos;Recutaçãas,1
URGENCY,URGÊNCIA;URGÊNCIAs,-1
URGENT,URGENTEs;URGENTE,-1
USURIOUS,Usurues;Usurue,-1
USURP,USURPAR;USURPARs,-1
USURPED,Usurpado;Usurpados;Usurpadas;Usurpada,-1
USURPING,Usurpadors;Usurpador,-1
USURPS,Usurpss;Usurps,-1
USURY,USURA;USURAs,-1
VALUABLE,DE VALOR;DE VALORs,1
VANDALISM,VANDALISMO;VANDALISMOs,-1
VERDICT,Veredicto;Veredictos;Veredictas;Veredicta,-1
VERDICTS,Veredictoss;Veredictos,-1
VERSATILE,VERSÁTILs;VERSÁTIL,1
VERSATILITY,VERSATILIDADE;VERSATILIDADEs,1
VETOED,Vetos;Veto;Veta;Vetas,-1
VIBRANCY,VIBRAÇÃOs;VIBRAÇÃO,1
VIBRANT,VIBRANTEs;VIBRANTE,1
VICTIMS,Vítimas;Vítimass,-1
VIOLATE,VIOLAR;VIOLARs,-1
VIOLATED,Violado;Violados;Violada;Violadas,-1
VIOLATES,Viola;Violos;Violas;Violo,-1
VIOLATING,Violando;Violandas;Violandos;Violanda,-1
VIOLATION,VIOLAÇÃOs;VIOLAÇÃO,-1
VIOLATIONS,Violaçõess;Violações,-1
VIOLATIVE,Violadors;Violador,-1
VIOLATOR,INFRATOR;INFRATORs,-1
VIOLATORS,Violadoress;Violadores,-1
VIOLENCE,VIOLÊNCIAs;VIOLÊNCIA,-1
VIOLENT,VIOLENTOs;VIOLENTO,-1
VIOLENTLY,VIOLENTAMENTE;VIOLENTAMENTEs,-1
VITIATE,Viciada;Viciados;Viciado;Viciadas,-1
VITIATED,Viciada;Viciados;Viciado;Viciadas,-1
VITIATES,Viciates;Viciatess,-1
VITIATING,Vitiatings;Vitiating,-1
VITIATION,Vitiaçãas;Vitiação;Vitiaçãa;Vitiaçãos,-1
VOIDED,Anulada;Anulado;Anuladas;Anulados,-1
VOIDING,Vazias;Vazia;Vazio;Vazios,-1
VOLATILE,VOLÁTIL;VOLÁTILs,-1
VOLATILITY,VOLATILIDADE;VOLATILIDADEs,-1
VULNERABILITIES,Vulnerabilidadess;Vulnerabilidades,-1
VULNERABILITY,VULNERABILIDADE;VULNERABILIDADEs,-1
VULNERABLE,VULNERÁVEL;VULNERÁVELs,-1
VULNERABLY,Vulnerável;Vulnerávels,-1
WARN,AVISARs;AVISAR,-1
WARNED,Avisado;Avisados;Avisada;Avisadas,-1
WARNING,AVISOs;AVISO,-1
WARNINGS,Avisos;Avisoss,-1
WARNS,Avisas;Avisos;Aviso;Avisa,-1
WASTED,DESPERDIÇADO;DESPERDIÇADOs,-1
WASTEFUL,Desperdício;Desperdícios;Desperdícia;Desperdícias,-1
WASTING,Desperdiçars;Desperdiçar,-1
WEAK,FRACO;FRACOs,-1
WEAKEN,ENFRAQUECER;ENFRAQUECERs,-1
WEAKENED,Enfraquecida;Enfraquecidas;Enfraquecido;Enfraquecidos,-1
WEAKENING,Enfraquecimenta;Enfraquecimento;Enfraquecimentas;Enfraquecimentos,-1
WEAKENS,Enfraquecers;Enfraquecer,-1
WEAKER,Mais fraca;Mais fracos;Mais fraco;Mais fracas,-1
WEAKEST,Mais fraca;Mais fracos;Mais fraco;Mais fracas,-1
WEAKLY,FRACAMENTE;FRACAMENTEs,-1
WEAKNESS,FRAQUEZA;FRAQUEZAs,-1
WEAKNESSES,Fraquezass;Fraquezas,-1
WILLFULLY,Intencionalmentes;Intencionalmente,-1
WIN,GANHAR;GANHARs,1
WINNER,GANHADORs;GANHADOR,1
WINNERS,Vencedoress;Vencedores,1
WINNING,Vencendas;Vencendo;Vencendos;Vencenda,1
WORRIES,Preocupaçõess;Preocupações,-1
WORRY,PREOCUPARs;PREOCUPAR,-1
WORRYING,Preocupantes;Preocupante,-1
WORSE,PIOR;PIORs,-1
WORSEN,PIORARs;PIORAR,-1
WORSENED,Piorous;Piorou,-1
WORSENING,Pioro;Piora;Pioros;Pioras,-1
WORSENS,Pioro;Piora;Pioros;Pioras,-1
WORST,PIOR;PIORs,-1
WORTHLESS,INÚTIL;INÚTILs,-1
WORTHY,VALIOSO;VALIOSOs,1
WRITEDOWN,Escritado;Escritadas;Escritada;Escritados,-1
WRITEDOWNS,Escritoss;Escritos,-1
WRITEOFF,ELIMINAR;ELIMINARs,-1
WRITEOFFS,Gravaçãas;Gravaçãa;Gravação;Gravaçãos,-1
WRONG,ERRADOs;ERRADO,-1
WRONGDOING,Irregularidades;Irregularidadess,-1
WRONGDOINGS,Ervas daninhass;Ervas daninhas,-1
WRONGFUL,Ilícitos;Ilícito;Ilícitas;Ilícita,-1
WRONGFULLY,Injustamente;Injustamentes,-1
WRONGLY,Incorretamentes;Incorretamente,-1
